model_name,num_documents,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
NMF,20000,"[['država', 'globok', 'praven', 'predsednik', 'evropski', 'živeti', 'političen', 'sodišče', 'pravica', 'edin'], ['imeti', 'pravica', 'težava', 'zato', 'povedati', 'problem', 'stranka', 'otrok', 'pojem', 'reči'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'stranka', 'Slovenec', 'predsednik', 'hrvaški', 'samostojen', 'Evropa'], ['Janša', 'maska', 'Janez', 'medij', 'predsednik', 'nositi', 'zaščiten', 'stranka', 'premier', 'dati'], ['vedeti', 'povedati', 'reči', 'dati', 'zato', 'otrok', 'gledati', 'delati', 'govoriti', 'misliti'], ['iti', 'RTV', 'Rtv', 'denar', 'reči', 'dati', 'naprej', 'zato', 'povedati', 'političen'], ['minister', 'dr.', 'zunanji', 'notranji', 'Hojs', 'zadeva', 'predsednik', 'državen', 'zdravje', 'kultura'], ['vlada', 'predsednik', 'Janšev', 'lev', 'prejšnji', 'podpora', 'opozicija', 'stranka', 'Šarec', 'narediti'], ['slovenski', 'vojska', 'narod', 'medij', 'politika', 'meja', 'Slovenec', 'vojak', 'političen', 'kultura'], ['nov', 'okužba', 'koronavirus', 'mesto', 'potrditi', 'demokracija', 'številka', 'star', 'potrjen', 'direktor'], ['delo', 'pomoč', 'Ljubljana', 'delati', 'javen', 'gasilec', 'občina', 'požar', 'ura', 'tehničen'], ['ukrep', 'svet', 'dobiti', 'državen', 'zato', 'epidemija', 'seja', 'virus', 'stranka', 'evropski'], ['covid', 'okužba', 'epidemija', 'koronavirus', 'število', 'dr.', 'glede', 'virus', 'okužen', 'bolnik'], ['človek', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'delati', 'umirati', 'živeti'], ['čas', 'epidemija', 'kriza', 'skrajen', 'deloven', 'težek', 'priti', 'zato', 'političen', 'pomagati']]",0.7266666666666667,-0.048774875066375616,-7.395158880517148,2
LDA,20000,"[['pomoč', 'občina', 'oseba', 'dom', 'prebrati', 'spomniti', 'končno', 'hiša', 'ženska', 'tehničen'], ['delo', 'verjeti', 'izjava', 'služba', 'prispevek', 'stanje', 'odločitev', 'cesta', 'Maribor', 'pasti'], ['najbolj', 'sodišče', 'govoriti', 'naprej', 'najti', 'ZDA', 'zgoditi', 'ustaven', 'slišati', 'novica'], ['dr.', 'teden', 'podpora', 'napad', 'Rtv', 'hud', 'intervju', 'odličen', 'zaposlen', 'aplikacija'], ['politika', 'slo.', 'smrt', 'komunist', 'podatek', 'znati', 'slika', 'račun', 'javno', 'organizacija'], ['medij', 'maska', 'novinar', 'konec', 'via', 'oblast', 'levičar', 'rdeč', 'naslednji', 'resnica'], ['javen', 'Ljubljana', 'RTV', 'denar', 'hvala', 'zakon', 'današnji', 'zanimiv', 'živeti', 'seja'], ['stranka', 'poslanec', 'praviti', 'lev', 'levica', 'milijon', 'evro', 'zdravnik', 'vojska', 'član'], ['vlada', 'minister', 'predsednik', 'Janša', 'priti', 'državen', 'protest', 'policija', 'Janez', 'del'], ['dati', 'ura', 'gledati', 'oddaja', 'pogledati', 'beseda', 'knjiga', 'pogovor', 'glaven', 'letos'], ['slovenski', 'treba', 'zdravstven', 'kultura', 'narod', 'zgodba', 'zdeti', 'spleten', 'delavec', 'poslušati'], ['ukrep', 'epidemija', 'narediti', 'virus', 'vprašanje', 'pravica', 'opozicija', 'skupina', 'jasen', 'družba'], ['imeti', 'iti', 'človek', 'država', 'čas', 'vedeti', 'svet', 'delati', 'političen', 'videti'], ['Slovenec', 'Evropa', 'zgodovina', 'vprašati', 'mogoč', 'začetek', 'uspeti', 'žrtev', 'prejšnji', 'početi'], ['Slovenija', 'nov', 'covid', 'koronavirus', 'mesto', 'evropski', 'okužba', 'pomemben', 'okužen', 'število']]",1.0,-0.19592604544901074,-10.836253993243185,2
BERTopic,20000,"[['vlada', 'imeti', 'država', 'iti', 'minister', 'rtv', 'nov', 'človek', 'čas', 'slovenski'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'imeti', 'vlada', 'država', 'narod', 'nov', 'hrvaški'], ['virus', 'epidemija', 'okužba', 'zdravstven', 'covid', 'zdravnik', 'dr', 'okužen', 'zdravstvo', 'cepivo'], ['volitev', 'predsednik', 'stranka', 'opozicija', 'vlada', 'političen', 'koalicija', 'demokracija', 'volilen', 'glas'], ['novinar', 'medij', 'medijski', 'novinarka', 'novinarski', 'novinarstvo', 'slovenski', 'poročati', 'konferenca', 'rtv'], ['otrok', 'šola', 'starš', 'učitelj', 'mama', 'daljava', 'družina', 'šolski', 'mati', 'delo'], ['komunist', 'komunističen', 'komunizem', 'socializem', 'fašist', 'fašizem', 'fašističen', 'imeti', 'musliman', 'socialističen'], ['denar', 'plačati', 'plača', 'banka', 'podjetje', 'plačevati', 'trgovina', 'delavec', 'deloven', 'imeti'], ['protest', 'protestnik', 'kolesar', 'petkov', 'organizator', 'kolesarski', 'kolesariti', 'protestirati', 'nasilen', 'kolesarjenje'], ['koronavirus', 'okužba', 'nov', 'korona', 'ukrep', 'virus', 'koronavirusa', 'testiranje', 'slovenija', 'obolelost'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'npu', 'imeti', 'kriminalen', 'delo', 'tožilstvo'], ['evropski', 'nemški', 'evropa', 'nemec', 'bruselj', 'nemčija', 'komisija', 'unija', 'vlada', 'predsednik'], ['maska', 'nositi', 'zaščiten', 'nošenje', 'imeti', 'obvezen', 'uporaba', 'človek', 'nos', 'ukrep'], ['tekma', 'šport', 'športen', 'zmaga', 'prvak', 'nba', 'liga', 'olimpija', 'čestitka', 'kvalifikacija'], ['sodišče', 'sodnik', 'ustaven', 'računski', 'sodnica', 'radonjić', 'pravnik', 'vrhoven', 'soditi', 'sodstvo']]",0.86,-0.07123117068037862,-9.391458777054178,2
top2vec,20000,"[array(['sds', 'denar', 'pamet', 'hisa', 'vladavina', 'domac', 'resnica',
       'poslusati', 'video', 'tezek'], dtype='<U13'), array(['znan', 'ivan', 'kolega', 'npu', 'vladen', 'aktualen', 'leten',
       'maska', 'upostevati', 'zacetek'], dtype='<U13'), array(['smrt', 'kucan', 'skupaj', 'oddaja', 'janez', 'gospodarski',
       'test', 'slovenski', 'sola', 'korona'], dtype='<U13'), array(['iti', 'opozicija', 'kultura', 'celoten', 'rtv', 'kolesar',
       'izjava', 'afera', 'omejitev', 'najbolj'], dtype='<U13'), array(['test', 'smrt', 'kucan', 'korona', 'pomagati', 'pogodba', 'govor',
       'skupaj', 'prositi', 'sola'], dtype='<U13'), array(['policijski', 'objaviti', 'zacetek', 'zena', 'ivan', 'mednaroden',
       'star', 'del', 'zmagati', 'pogovor'], dtype='<U13'), array(['evro', 'ivan', 'petkov', 'kolega', 'postaviti', 'podoben', 'znan',
       'vladen', 'stroka', 'ovadba'], dtype='<U13'), array(['evropski', 'zgodba', 'fotografija', 'vojska', 'bravo', 'veljati',
       'kraj', 'zanimiv', 'karantena', 'najprej'], dtype='<U13'), array(['prebivalec', 'uraden', 'prejeti', 'nemec', 'podpirati', 'vecina',
       'postaviti', 'odlociti', 'petkov', 'upokojenec'], dtype='<U13'), array(['uraden', 'odlociti', 'cilj', 'nemec', 'posel', 'vecina', 'ovadba',
       'vladen', 'petkov', 'npu'], dtype='<U13'), array(['pogovor', 'cesta', 'cisto', 'zascita', 'msm', 'zivo', 'okuzba',
       'govor', 'vseeno', 'ukiniti'], dtype='<U13'), array(['vlada', 'medicinski', 'desus', 'sarec', 'odbor', 'postati',
       'kultura', 'imeti', 'celoten', 'odpreti'], dtype='<U13')]",0.7833333333333333,-0.38525701366214826,-16.73287176601036,3
NMF,20000,"[['stranka', 'političen', 'poslanec', 'volitev', 'SDS', 'levica', 'lev', 'svet', 'član', 'Desus'], ['imeti', 'pravica', 'težava', 'povedati', 'zato', 'problem', 'otrok', 'pojem', 'reči', 'občutek'], ['vedeti', 'delati', 'povedati', 'otrok', 'dati', 'zato', 'reči', 'priti', 'gledati', 'govoriti'], ['ukrep', 'covid', 'epidemija', 'okužba', 'koronavirus', 'virus', 'dr.', 'glede', 'število', 'teden'], ['maska', 'nositi', 'zaščiten', 'otrok', 'dati', 'šola', 'nošenje', 'obvezen', 'prostor', 'zaprt'], ['človek', 'delati', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'svet', 'živeti'], ['vlada', 'predsednik', 'Janša', 'Janšev', 'lev', 'Janez', 'prejšnji', 'podpora', 'opozicija', 'Šarec'], ['država', 'globok', 'praven', 'evropski', 'pomoč', 'svet', 'živeti', 'pravica', 'edin', 'občina'], ['nov', 'okužba', 'koronavirus', 'mesto', 'Ljubljana', 'star', 'potrditi', 'številka', 'potrjen', 'demokracija'], ['slovenski', 'vojska', 'narod', 'politika', 'meja', 'Slovenec', 'medij', 'vojak', 'levičar', 'državljan'], ['minister', 'predsednik', 'Janša', 'svet', 'Janez', 'zunanji', 'državen', 'dr.', 'sodišče', 'delo'], ['čas', 'epidemija', 'delo', 'kriza', 'deloven', 'priti', 'skrajen', 'težek', 'pomagati', 'dolgo'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'Slovenec', 'svet', 'hrvaški', 'Evropa', 'Janša', 'samostojen'], ['javen', 'medij', 'RTV', 'delati', 'denar', 'delo', 'novinar', 'reči', 'protest', 'videti'], ['iti', 'Janša', 'RTV', 'Rtv', 'priti', 'denar', 'naprej', 'dati', 'povedati', 'zato']]",0.74,-0.029196094150377338,-6.942252464420679,3
LDA,20000,"[['iti', 'medij', 'javen', 'političen', 'reči', 'glede', 'novinar', 'RTV', 'policija', 'del'], ['skupaj', 'roka', 'vojna', 'odličen', 'zaščiten', 'novica', 'knjiga', 'oprema', 'trgovina', 'Ivan'], ['imeti', 'človek', 'Ljubljana', 'pomoč', 'mesto', 'življenje', 'šola', 'pravica', 'podjetje', 'pomemben'], ['sodišče', 'zakon', 'občina', 'meja', 'skupina', 'predlog', 'potreben', 'ustaven', 'mnenje', 'spomniti'], ['nov', 'covid', 'ukrep', 'delo', 'koronavirus', 'okužba', 'služba', 'podatek', 'politik', 'boj'], ['maska', 'dati', 'praviti', 'pomagati', 'prositi', 'podpora', 'resnica', 'protestnik', 'laž', 'družina'], ['Janša', 'Janez', 'Evropa', 'rdeč', 'znati', 'prebrati', 'iskati', 'glaven', 'končno', 'premier'], ['povedati', 'otrok', 'ura', 'teden', 'najbolj', 'konec', 'virus', 'via', 'slo.', 'video'], ['Slovenija', 'vlada', 'država', 'čas', 'vedeti', 'predsednik', 'svet', 'delati', 'stranka', 'dobiti'], ['star', 'dom', 'večina', 'okužen', 'število', 'najti', 'hrvaški', 'glas', 'družba', 'doma'], ['slovenski', 'Slovenec', 'misliti', 'govoriti', 'komunist', 'pogledati', 'beseda', 'vojska', 'ime', 'hud'], ['problem', 'kultura', 'ostal', 'slišati', 'držati', 'kazati', 'vesel', 'zmaga', 'tokrat', 'socialen'], ['začeti', 'gledati', 'lev', 'levica', 'opozicija', 'upati', 'koalicija', 'pismo', 'aplikacija', 'zdeti'], ['videti', 'protest', 'očitno', 'smrt', 'komunističen', 'mogoč', 'levičarski', 'brati', 'tarča', 'odločiti'], ['minister', 'dr.', 'vprašanje', 'oddaja', 'današnji', 'oseba', 'čakati', 'zdravnik', 'seja', 'zdravstven']]",1.0,-0.15536348128235755,-9.64532929728097,3
BERTopic,20000,"[['imeti', 'vlada', 'država', 'iti', 'nov', 'rtv', 'človek', 'čas', 'slovenski', 'predsednik'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'imeti', 'država', 'vlada', 'hrvaški', 'nov', 'narod'], ['virus', 'okužba', 'epidemija', 'covid', 'zdravnik', 'zdravstven', 'okužen', 'dr', 'zdravstvo', 'cepivo'], ['volitev', 'stranka', 'predsednik', 'opozicija', 'koalicija', 'političen', 'vlada', 'glas', 'imeti', 'volilen'], ['novinar', 'medij', 'medijski', 'novinarka', 'novinarski', 'novinarstvo', 'slovenski', 'poročati', 'rtv', 'urednik'], ['otrok', 'šola', 'učitelj', 'starš', 'mama', 'daljava', 'zaposlitev', 'družina', 'šolski', 'poklic'], ['evro', 'evropski', 'evropa', 'nemec', 'nemški', 'milijon', 'eur', 'bruselj', 'nemčija', 'država'], ['denar', 'plačati', 'plača', 'banka', 'podjetje', 'plačevati', 'trgovina', 'delavec', 'deloven', 'imeti'], ['komunist', 'komunističen', 'komunizem', 'socializem', 'fašist', 'fašizem', 'fašističen', 'nacizem', 'imeti', 'socialističen'], ['protest', 'protestnik', 'kolesar', 'petkov', 'organizator', 'kolesarski', 'kolesariti', 'nasilen', 'protestirati', 'kolesarjenje'], ['koronavirus', 'okužba', 'nov', 'korona', 'virus', 'ukrep', 'koronavirusa', 'epidemija', 'testiranje', 'slovenija'], ['vlada', 'minister', 'ministrica', 'ministrstvo', 'notranji', 'vladen', 'čas', 'odstopiti', 'prejšnji', 'odstop'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'npu', 'tožilstvo', 'kriminalen', 'imeti', 'delo'], ['tekma', 'šport', 'športen', 'prvak', 'liga', 'zmaga', 'nba', 'olimpija', 'sezona', 'igrati'], ['maska', 'nositi', 'zaščiten', 'nošenje', 'imeti', 'obvezen', 'uporaba', 'človek', 'nos', 'ukrep']]",0.84,-0.07275488558591393,-9.160849278171183,3
top2vec,35000,"[array(['pranje', 'mozen', 'dolgo', 'pravilno', 'zjutraj', 'cuden',
       'racun', 'bolnik', 'preveriti', 'ljudstvo'], dtype='<U15'), array(['zelja', 'izbrati', 'pridruziti', 'resevati', 'trgovina',
       'interes', 'ostajati', 'portal', 'erika', 'lasten'], dtype='<U15'), array(['zvezda', 'jama', 'stevilen', 'rast', 'ceferin', 'fant', 'zlatko',
       'enoten', 'olimpija', 'praviti'], dtype='<U15'), array(['priporocilo', 'antifa', 'socializem', 'stik', 'super', 'sosed',
       'neodvisen', 'bravo', 'pocutiti', 'bolnik'], dtype='<U15'), array(['standard', 'srce', 'neverjetno', 'tw', 'zapisati', 'nevladen',
       'oseben', 'vseeno', 'stati', 'turisticen'], dtype='<U15'), array(['bedak', 'preiskava', 'aktiven', 'rusiti', 'potreba', 'potrjen',
       'naroden', 'napacen', 'avstrijski', 'dolgo'], dtype='<U15'), array(['cuditi', 'jutro', 'znanost', 'fajon', 'normalen', 'slediti',
       'mrtev', 'kolumna', 'zvecer', 'ukiniti'], dtype='<U15'), array(['zlocin', 'zaliti', 'joze', 'msm', 'pricakovati', 'the', 'evo',
       'zrtev', 'trditi', 'pojasniti'], dtype='<U15'), array(['antifa', 'znanje', 'tw', 'stati', 'ubog', 'davek', 'kupovati',
       'umor', 'socializem', 'milijarda'], dtype='<U15'), array(['biden', 'glava', 'kolumna', 'diktatura', 'aleksander',
       'prodajati', 'razred', 'vrtec', 'soden', 'rit'], dtype='<U15'), array(['rast', 'ocena', 'testiranje', 'jama', 'socialist', 'svetoven',
       'praviti', 'prvorazreden', 'dunaj', 'diktatura'], dtype='<U15'), array(['ostajati', 'narociti', 'zgaga', 'moz', 'akcija', 'prenasati',
       'hrvaski', 'zvezda', 'peter', 'zasluziti'], dtype='<U15'), array(['fajon', 'jutro', 'miza', 'vrhoven', 'pravosodje', 'socializem',
       'socialen', 'zvecer', 'ven', 'pravnik'], dtype='<U15'), array(['obraz', 'voliti', 'preziveti', 'kriticen', 'doma', 'socialist',
       'pozitiven', 'resevati', 'pripeljati', 'mocen'], dtype='<U15'), array(['list', 'potrjen', 'komentirati', 'sporocati', 'sarcev', 'dunaj',
       'zelen', 'status', 'vodstvo', 'potreba'], dtype='<U15')]",0.8533333333333334,-0.4298359527680499,-18.81735001719915,1
NMF,35000,"[['slovenski', 'vojska', 'narod', 'politika', 'meja', 'Slovenec', 'vojak', 'kultura', 'državljan', 'levičar'], ['Janša', 'Janez', 'minister', 'premier', 'SDS', 'Šarec', 'volitev', 'intervju', 'dr.', 'zunanji'], ['stranka', 'Ljubljana', 'pomoč', 'gasilec', 'občina', 'požar', 'tehničen', 'prijava', 'covid', 'povedati'], ['človek', 'ukrep', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'virus', 'star'], ['medij', 'maska', 'javen', 'minister', 'dobiti', 'RTV', 'novinar', 'nositi', 'dati', 'ukrep'], ['nov', 'okužba', 'koronavirus', 'mesto', 'covid', 'ukrep', 'potrditi', 'star', 'okužen', 'potrjen'], ['vedeti', 'otrok', 'dati', 'reči', 'povedati', 'zato', 'gledati', 'priti', 'govoriti', 'misliti'], ['delo', 'delati', 'ukrep', 'služba', 'otrok', 'državen', 'zato', 'glede', 'videti', 'zaposlitev'], ['vlada', 'ukrep', 'Janšev', 'lev', 'prejšnji', 'opozicija', 'podpora', 'Šarec', 'epidemija', 'šarčev'], ['Slovenija', 'RTV', 'koronavirus', 'republika', 'Slovenec', 'svet', 'covid', 'hrvaški', 'Evropa', 'samostojen'], ['imeti', 'pravica', 'težava', 'zato', 'problem', 'pojem', 'otrok', 'reči', 'povedati', 'občutek'], ['iti', 'RTV', 'Rtv', 'denar', 'reči', 'naprej', 'dati', 'priti', 'videti', 'zato'], ['čas', 'covid', 'epidemija', 'ukrep', 'koronavirus', 'kriza', 'deloven', 'skrajen', 'virus', 'težek'], ['predsednik', 'svet', 'sodišče', 'državen', 'republika', 'pogovor', 'oddaja', 'Pahor', 'ZDA', 'računski'], ['država', 'globok', 'praven', 'svet', 'evropski', 'ukrep', 'živeti', 'pravica', 'edin', 'Evropa']]",0.7333333333333333,-0.0039215348493210535,-6.259349139000557,1
LDA,35000,"[['ura', 'teden', 'pravica', 'komunist', 'čakati', 'verjeti', 'naslednji', 'mnenje', 'policist', 'čestitka'], ['protest', 'hvala', 'današnji', 'levičar', 'pogledati', 'vojska', 'podpora', 'boj', 'aplikacija', 'mogoč'], ['mesto', 'sodišče', 'občina', 'levica', 'smrt', 'kultura', 'ustaven', 'laž', 'svetoven', 'hiša'], ['milijon', 'podjetje', 'vojna', 'zaščiten', 'zdeti', 'sprejeti', 'zadeva', 'končno', 'oprema', 'poročilo'], ['povedati', 'priti', 'Slovenec', 'misliti', 'praviti', 'državljan', 'ostati', 'narod', 'potreben', 'Šarec'], ['dobiti', 'novinar', 'RTV', 'slo.', 'treba', 'upati', 'problem', 'družba', 'komunističen', 'kazati'], ['nov', 'okužba', 'gledati', 'zakon', 'rdeč', 'zanimiv', 'večina', 'okužen', 'seja', 'medijski'], ['iti', 'zato', 'reči', 'narediti', 'volitev', 'via', 'lev', 'evro', 'naprej', 'živeti'], ['svet', 'stranka', 'Ljubljana', 'pomoč', 'poslanec', 'vprašanje', 'Evropa', 'skupina', 'oseba', 'prositi'], ['meja', 'oddaja', 'zdravnik', 'služba', 'direktor', 'pot', 'predstavljati', 'Maribor', 'razmera', 'račun'], ['slovenski', 'evropski', 'skupaj', 'roka', 'zgodovina', 'slišati', 'družina', 'pogovor', 'poznati', 'glaven'], ['imeti', 'vedeti', 'maska', 'delati', 'videti', 'dati', 'otrok', 'denar', 'začeti', 'razumeti'], ['dr.', 'govoriti', 'pisati', 'beseda', 'izjava', 'število', 'mlad', 'napad', 'ime', 'zgoditi'], ['državen', 'najbolj', 'konec', 'virus', 'podatek', 'potrebovati', 'zgodba', 'znati', 'knjiga', 'ženska'], ['Slovenija', 'vlada', 'človek', 'država', 'čas', 'minister', 'predsednik', 'covid', 'ukrep', 'medij']]",1.0,-0.1157582606210286,-8.13918730989539,1
BERTopic,35000,"[['imeti', 'vlada', 'človek', 'nov', 'iti', 'država', 'čas', 'predsednik', 'minister', 'slovenija'], ['imeti', 'iti', 'vedeti', 'človek', 'povedati', 'mnenje', 'misliti', 'dati', 'priti', 'resnica'], ['evro', 'denar', 'eur', 'plača', 'plačati', 'plačevati', 'banka', 'dobiti', 'trgovina', 'milijon'], ['otrok', 'šola', 'učitelj', 'starš', 'mama', 'družina', 'delo', 'šolski', 'imeti', 'zaposlitev'], ['zdravnik', 'zdravstven', 'zdravstvo', 'dr', 'bolnišnica', 'medicinski', 'zdravje', 'bolnik', 'covid', 'sestra'], ['novinar', 'medij', 'medijski', 'novinarka', 'novinarstvo', 'novinarski', 'javen', 'neodvisen', 'poročati', 'vlada'], ['protest', 'protestnik', 'kolesar', 'petkov', 'protestirati', 'kolesarski', 'kolesariti', 'nasilen', 'kolesarjenje', 'organizator'], ['komunist', 'komunističen', 'komunizem', 'fašizem', 'socializem', 'fašist', 'nacizem', 'fašističen', 'socialist', 'socialističen'], ['koronavirus', 'okužba', 'nov', 'korona', 'virus', 'ukrep', 'koronavirusa', 'slovenija', 'testiranje', 'coronavirus'], ['epidemija', 'okužba', 'okužen', 'število', 'covid', 'ukrep', 'nov', 'vlada', 'okužiti', 'čas'], ['rtv', 'medij', 'slovenski', 'novinar', 'slovenija', 'prispevek', 'medijski', 'iti', 'javen', 'slo'], ['tekma', 'šport', 'športen', 'sezona', 'zmaga', 'ekipa', 'športnik', 'prvenstvo', 'prvak', 'nba'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'imeti', 'npu', 'delo', 'postopek', 'dejanje'], ['cerkev', 'bog', 'papež', 'jezus', 'verski', 'občina', 'katedrala', 'molitev', 'katoliški', 'svet'], ['maska', 'nositi', 'zaščiten', 'nošenje', 'imeti', 'uporaba', 'obvezen', 'človek', 'nenošenje', 'nos']]",0.8466666666666667,-0.016300714657343094,-8.041649157237973,1
top2vec,35000,"[array(['pranje', 'sodelavec', 'cuditi', 'kordis', 'tuj', 'pripravljati',
       'poslanka', 'ponujati', 'druzinski', 'dunaj'], dtype='<U15'), array(['jansizem', 'aja', 'kupovati', 'zadeva', 'podlaga', 'zapor',
       'sekretar', 'obmocje', 'oci', 'status'], dtype='<U15'), array(['porocilo', 'luc', 'pravilno', 'umreti', 'povzrociti', 'ven',
       'uspeti', 'pocivalsek', 'vodenje', 'poslanka'], dtype='<U15'), array(['sirjenje', 'potrjen', 'navodilo', 'razlika', 'urednik', 'mama',
       'obcutek', 'milijarda', 'list', 'bolnica'], dtype='<U15'), array(['zagotovo', 'praznovati', 'morje', 'komentirati', 'kulturnik',
       'preziveti', 'nesposoben', 'preteklost', 'financen', 'sramota'],
      dtype='<U15'), array(['vsebina', 'protestirati', 'pravilno', 'strinjati', 'davek',
       'vodenje', 'umreti', 'zbiranje', 'levicar', 'fotografija'],
      dtype='<U15'), array(['narava', 'ideja', 'folk', 'podpis', 'turisticen', 'zastava',
       'gost', 'korupcija', 'intervju', 'omrezje'], dtype='<U15'), array(['zrtev', 'milan', 'delovati', 'sprejet', 'glasba', 'spomenik',
       'desetletje', 'dezela', 'potrjen', 'cca'], dtype='<U15'), array(['zvezda', 'pameten', 'desnica', 'serija', 'socializem',
       'glasovati', 'pocasi', 'kriticen', 'desetletje', 'misliti'],
      dtype='<U15'), array(['uspesen', 'pameten', 'avtomobil', 'avto', 'desnica', 'kriv',
       'zaprt', 'zvezda', 'telefon', 'polozaj'], dtype='<U15'), array(['bozic', 'enoten', 'kriticen', 'jesti', 'oci', 'ministrica',
       'dokaz', 'test', 'sram', 'potres'], dtype='<U15'), array(['sirjenje', 'zdrav', 'crn', 'pranje', 'sodelavec', 'skrivati',
       'joze', 'komisija', 'druzinski', 'glasba'], dtype='<U15'), array(['prinesti', 'deliti', 'napadati', 'brat', 'preziveti', 'rusiti',
       'razlicen', 'resno', 'pogodba', 'poslanka'], dtype='<U15'), array(['morje', 'potres', 'kolega', 'htt', 'zadeva', 'ministrica',
       'trditi', 'vrednota', 'kamnik', 'uradno'], dtype='<U15'), array(['tozba', 'praznovati', 'hisa', 'serija', 'institut', 'porocanje',
       'zgaga', 'pesem', 'namen', 'dejstvo'], dtype='<U15')]",0.84,-0.43568632237312854,-19.129065811728598,2
NMF,35000,"[['država', 'globok', 'praven', 'predsednik', 'evropski', 'živeti', 'političen', 'sodišče', 'pravica', 'edin'], ['imeti', 'pravica', 'težava', 'zato', 'povedati', 'problem', 'stranka', 'otrok', 'pojem', 'reči'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'stranka', 'Slovenec', 'predsednik', 'hrvaški', 'samostojen', 'Evropa'], ['Janša', 'maska', 'Janez', 'medij', 'predsednik', 'nositi', 'zaščiten', 'stranka', 'premier', 'dati'], ['vedeti', 'povedati', 'reči', 'dati', 'zato', 'otrok', 'gledati', 'delati', 'govoriti', 'misliti'], ['iti', 'RTV', 'Rtv', 'denar', 'reči', 'dati', 'naprej', 'zato', 'povedati', 'političen'], ['minister', 'dr.', 'zunanji', 'notranji', 'Hojs', 'zadeva', 'predsednik', 'državen', 'zdravje', 'kultura'], ['vlada', 'predsednik', 'Janšev', 'lev', 'prejšnji', 'podpora', 'opozicija', 'stranka', 'Šarec', 'narediti'], ['slovenski', 'vojska', 'narod', 'medij', 'politika', 'meja', 'Slovenec', 'vojak', 'političen', 'kultura'], ['nov', 'okužba', 'koronavirus', 'mesto', 'potrditi', 'demokracija', 'številka', 'star', 'potrjen', 'direktor'], ['delo', 'pomoč', 'Ljubljana', 'delati', 'javen', 'gasilec', 'občina', 'požar', 'ura', 'tehničen'], ['ukrep', 'svet', 'dobiti', 'državen', 'zato', 'epidemija', 'seja', 'virus', 'stranka', 'evropski'], ['covid', 'okužba', 'epidemija', 'koronavirus', 'število', 'dr.', 'glede', 'virus', 'okužen', 'bolnik'], ['človek', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'delati', 'umirati', 'živeti'], ['čas', 'epidemija', 'kriza', 'skrajen', 'deloven', 'težek', 'priti', 'zato', 'političen', 'pomagati']]",0.7266666666666667,-0.005437408816620107,-6.111454820009038,2
LDA,35000,"[['pomoč', 'občina', 'oseba', 'dom', 'prebrati', 'spomniti', 'končno', 'hiša', 'ženska', 'tehničen'], ['delo', 'verjeti', 'izjava', 'služba', 'prispevek', 'stanje', 'odločitev', 'cesta', 'Maribor', 'pasti'], ['najbolj', 'sodišče', 'govoriti', 'naprej', 'najti', 'ZDA', 'zgoditi', 'ustaven', 'slišati', 'novica'], ['dr.', 'teden', 'podpora', 'napad', 'Rtv', 'hud', 'intervju', 'odličen', 'zaposlen', 'aplikacija'], ['politika', 'slo.', 'smrt', 'komunist', 'podatek', 'znati', 'slika', 'račun', 'javno', 'organizacija'], ['medij', 'maska', 'novinar', 'konec', 'via', 'oblast', 'levičar', 'rdeč', 'naslednji', 'resnica'], ['javen', 'Ljubljana', 'RTV', 'denar', 'hvala', 'zakon', 'današnji', 'zanimiv', 'živeti', 'seja'], ['stranka', 'poslanec', 'praviti', 'lev', 'levica', 'milijon', 'evro', 'zdravnik', 'vojska', 'član'], ['vlada', 'minister', 'predsednik', 'Janša', 'priti', 'državen', 'protest', 'policija', 'Janez', 'del'], ['dati', 'ura', 'gledati', 'oddaja', 'pogledati', 'beseda', 'knjiga', 'pogovor', 'glaven', 'letos'], ['slovenski', 'treba', 'zdravstven', 'kultura', 'narod', 'zgodba', 'zdeti', 'spleten', 'delavec', 'poslušati'], ['ukrep', 'epidemija', 'narediti', 'virus', 'vprašanje', 'pravica', 'opozicija', 'skupina', 'jasen', 'družba'], ['imeti', 'iti', 'človek', 'država', 'čas', 'vedeti', 'svet', 'delati', 'političen', 'videti'], ['Slovenec', 'Evropa', 'zgodovina', 'vprašati', 'mogoč', 'začetek', 'uspeti', 'žrtev', 'prejšnji', 'početi'], ['Slovenija', 'nov', 'covid', 'koronavirus', 'mesto', 'evropski', 'okužba', 'pomemben', 'okužen', 'število']]",1.0,-0.12734641253343962,-8.743773939878757,2
